smiles,source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,drugban_affinity,moltrans_affinity,tankbind_affinity,unimol_similarity
Cc1cc(CCC(=O)NCCC(C)c2ccc(OCC(O)C(C)(C)C)c(C)c2)ccc1OCC(=O)C(C)(C)C,G1,gmdldr,7.180262207984924,8.607633066177366,5.258281171321869,7.18296146392822,-10.3,-0.6040410995483398,0.5636700391769409,-8.538939,-7.549142,-8.573028,0.0891089108910891
Cc1cc(CCC(=O)c2ccc(OCC(O)C(C)(C)C)c(C)c2)ccc1OCC(=O)O,G1,gmdldr,6.383950650691986,8.35838947296143,4.936346143484116,8.05668640136719,-10.6,-0.2017829418182373,0.5768665671348572,-8.83582,-7.869866,-9.199534,0.0879120879120879
Cc1cc(CCCOc2ccc(OCC(O)C(C)(C)C)c(C)c2)ccc1OCC(=O)O,G1,gmdldr,6.871900498867034,8.216869735717768,4.846770286560059,7.16580295562744,-10.2,-0.4843707084655761,0.5773256421089172,-8.629173,-7.741655,-8.715394,0.0879120879120879
Cc1cc(CN2C3CC=C(C(=O)OCCC(C)C)CC2CCC3)ccc1OCC(O)C(C)(C)C,G1,gmdldr,8.03058934211731,8.915267992019656,5.610414147377014,9.16787528991699,-11.0,-0.4401891231536865,0.5772572159767151,-7.663388,-7.720588,-9.006674,0.1485148514851485
Cc1cc(CNC(=O)CC(C)(C)c2ccccc2)ccc1OCCCO,G1,gmdldr,5.759030997753142,8.24415240287781,5.156934976577759,6.62590408325195,-10.2,0.0509121417999267,0.5739306807518005,-8.245328,-8.084721,-9.734387,0.0769230769230769
Cc1cc(COCCOCCOCCOCCOCCOCCOCCOCC(C)(C)O)ccc1OCC(=O)O,G1,gmdldr,5.405147016048432,7.858169460296638,4.501916527748108,4.80117225646973,-6.9,-0.1013240814208984,0.5629034042358398,-8.007289,-7.515887,-8.353173,0.0941176470588235
Cc1cc(Cn2c(CCC(=O)Nc3cccc(C(C)(C)C)c3)ccc2C(C)(C)C)ccc1OCC(=O)O,G1,gmdldr,6.287231087684631,8.52174248695374,5.769223630428316,6.79798984527588,-11.2,-0.5960214138031006,0.5685557126998901,-8.764994,-7.394159,-8.502447,0.0666666666666666
Cc1cc(NC(=O)c2ccc(OCCC3CCCCC3)c(C)c2)ccc1OCCC(=O)O,G1,gmdldr,5.85619866847992,8.312867975234983,4.925471544265747,5.53515720367432,-10.9,-0.1941077709197998,0.5820436477661133,-8.388028,-7.754945,-9.332148,0.1098901098901098
Cc1cc(Nc2ncnc3cc4c(cc23)CC(O)CC4(C)C)ccc1OCc1ccccc1,G1,gmdldr,6.023859441280367,8.439250278472887,5.89755666255951,6.00914192199707,-12.2,0.6268501281738281,0.5755072832107544,-8.625776,-7.701373,-9.168596,0.1224489795918367
Cc1cc(OCC(O)C(C)(C)C)ccc1C=Cc1ccc(OCC(=O)C(C)(C)C)c(C)c1,G1,gmdldr,6.593090832233431,8.453181457519523,4.968804061412811,8.24478816986084,-10.6,0.0884790420532226,0.5735475420951843,-8.763524,-7.359329,-9.112555,0.0851063829787234
Cc1cc(OCCCOc2cccc(CCC(C)(C)O)c2C)ccc1OCC(O)CO,G1,gmdldr,6.554179847240448,8.434130048751843,5.18137264251709,6.33218288421631,-9.7,-0.0434303283691406,0.5741276741027832,-8.463991,-7.25007,-9.298045,0.1318681318681318
Cc1cc(S(=O)(=O)CCC(CC(C)C)C(=O)NO)ccc1OCCC(C)(C)C,G1,gmdldr,6.720198094844818,8.799730110168458,5.3641656041145325,6.81328678131104,-9.3,-0.3405215740203857,0.5797771215438843,-8.117487,-7.899209,-9.077778,0.1075268817204301
Cc1cc(S(=O)(=O)CCNC(=O)C(CCC(=O)O)NC(=O)OC(C)(C)C)ccc1OCCCC(C)(C)C,G1,gmdldr,5.478747725486756,8.495685815811148,5.054519593715668,6.01335716247559,-9.4,-0.7610864639282227,0.5763158798217773,-8.198523,-7.51939,-9.191345,0.1078431372549019
Cc1cc(S(=O)(=O)NCCCNC(=O)CCCCC(C)C)ccc1C#CC(O)(CO)C(C)(C)O,G1,gmdldr,6.256537556648254,8.874364137649533,5.886617958545685,7.9061336517334,-9.9,-0.4191246032714844,0.5630778670310974,-8.486079,-7.282618,-9.521447,0.1212121212121212
Cc1cc(S(=O)(=O)NCCOCCOCCOCCNC(=O)CCCCC(=O)NCCCCOC(C)(C)C)ccc1OCC12CC3CC(CC(C3)C1)C2,G1,gmdldr,5.687464237213132,8.99359188079833,5.3120492100715655,5.5474796295166,-9.3,-0.5214958190917969,0.561076819896698,-8.676863,-7.61953,-8.457247,0.1121495327102803
Cc1cc(SCCCCCC(C)C)ccc1OCC(O)CO,G1,gmdldr,6.586996495723724,8.173836374282834,4.755259156227113,6.54873085021973,-8.1,0.6712002754211426,0.5924803614616394,-7.98272,-7.618001,-9.498281,0.0941176470588235
Cc1ccc(C(=O)C(CCC(=O)O)NC(=O)c2ccc(OCC(O)CO)cc2)c(C)c1,G1,gmdldr,5.49027281999588,8.338512086868288,4.622360944747925,6.96797847747803,-9.8,-0.2232797145843505,0.5819164514541626,-8.57364,-7.049248,-9.380261,0.0618556701030927
Cc1ccc(C(=O)NCCC(=O)O)cc1C(C)(C)C,G1,gmdldr,5.120705783367155,8.500122499465942,4.506440460681917,5.24585342407227,-8.5,0.9191998243331908,0.5992321968078613,-7.501366,-7.414905,-8.913934,0.0897435897435897
Cc1ccc(C(=O)NCCC(C)C)c(C)c1C(C)C,G1,gmdldr,5.723867177963257,8.497243928909297,4.70726501941681,7.96073436737061,-8.9,0.2344439029693603,0.5889593362808228,-6.926795,-7.401771,-8.172183,0.1038961038961039
Cc1ccc(C(=O)NO)cc1,G1,gmdldr,5.270890653133392,7.950255775451666,4.599677741527557,4.27330303192139,-7.4,1.064281344413757,0.5856544375419617,-7.62461,-7.344944,-9.601586,0.0441176470588235
Cc1ccc(C(=O)c2cn(C)c3ncccc23)cc1C(O)CCC1CCCC1,G1,gmdldr,6.446821987628937,8.572443532943717,5.204721629619599,5.01415634155273,-11.0,0.0133905410766601,0.5828132629394531,-8.529644,-7.602472,-9.577547,0.125
Cc1ccc(C(C)(C)c2ccc(OCC(=O)NCC(=O)O)cc2)cc1,G1,gmdldr,5.281671047210693,8.137530755996716,4.562600731849671,4.65859413146973,-9.5,0.8291661739349365,0.587866485118866,-8.222677,-7.742377,-9.200949,0.0864197530864197
Cc1cccc(-c2n[nH]c3ccc(C(O)=NC4CCC(CC(C)(C)O)CC4)cc23)c1,G1,gmdldr,7.273097515106202,9.14020638465881,5.885118246078494,8.09756565093994,-12.6,-0.6072280406951904,0.5755635499954224,-8.267909,-7.490389,-9.400772,0.1157894736842105
Cc1cccc(CCCC2(O)CC(=CC=C3CCCC4(CCC(O)CC4)C3)CC(C)(C)C2)c1,G1,gmdldr,8.115159034729004,8.874484968185422,6.063263535499571,5.52906322479248,-11.2,-0.9534964561462402,0.5781702995300293,-7.696164,-7.375646,-8.826087,0.2247191011235955
Cc1cccc(N2CCN(CCCCN3C(=O)CC(C(C)C)C3=O)CC2)c1C,G1,gmdldr,5.70160472393036,9.027317237854016,4.820749044418335,6.08867073059082,-10.4,-0.2741250991821289,0.5712080001831055,-8.09033,-8.217139,-9.487462,0.1034482758620689
Cc1cccc(Nc2c(C(=O)NCCCN(C)C)cnc(OCC(C)(C)O)c2C#N)c1C,G1,gmdldr,6.100463628768922,8.447183561325073,5.903975307941436,5.1712064743042,-8.4,0.3913881778717041,0.5852575302124023,-7.756571,-7.642241,-9.28366,0.0961538461538461
Cc1ccccc1S(=O)(=O)NCCCCC(C)C1CCCCC1,G1,gmdldr,5.46806800365448,8.30050711631775,4.899522960186004,5.04071044921875,-9.8,0.8132648468017578,0.5838298201560974,-7.465432,-7.39532,-9.504491,0.1923076923076923
Cc1cn(CCCOc2ccc3c(c2)CC(=Cc2ccc(OCC(O)C(C)(C)C)c(O)c2)C3=O)c(C)n1,G1,gmdldr,6.367113292217254,8.743186569213872,6.001450777053834,8.33353614807129,-11.9,0.2170917987823486,0.5754229426383972,-8.818863,-7.755876,-8.6937,0.0909090909090909
Cc1cncn1C(=O)CCCCCCCCCCCCCC(=O)NCC(O)CO,G1,gmdldr,5.440237760543822,8.286985158920299,4.7893672585487375,6.53610134124756,-8.1,0.0419878959655761,0.5664423704147339,-8.763086,-7.775149,-9.117375,0.0689655172413793
Cc1nc(C#Cc2ccc(CC(C)(C)O)cc2)ccc1OCC(O)C(C)(C)C,G1,gmdldr,5.968584597110748,8.133724164962775,5.430813372135161,8.23725605010986,-10.2,0.5759086608886719,0.5774292945861816,-8.643361,-7.202771,-9.850202,0.1022727272727272
Cc1nc(Cc2ccc(OCC(O)C(O)C(C)C)c(C)c2)c(C)o1,G1,gmdldr,6.475638508796694,8.431311273574824,4.790981471538544,6.24971675872803,-9.4,-0.1276564598083496,0.5949922204017639,-7.920555,-7.519113,-9.613809,0.0786516853932584
Cc1nn(CCCCCCOc2ccc(CC(C)(C)C(=O)O)cc2)c(C)c1C,G1,gmdldr,5.987303078174593,8.495996570587153,5.047771990299227,5.19468021392822,-9.7,0.2930066585540771,0.5763998627662659,-7.557973,-7.437664,-8.988811,0.0777777777777777
Cc1nn(CCCO)c2cc(C#CC(C)(C)O)c(OCC(O)CO)cc12,G1,gmdldr,5.750012457370759,8.041080236434937,5.0202561020851135,5.57152652740479,-7.9,0.6263470649719238,0.5889302492141724,-8.129078,-7.158971,-9.6025,0.0947368421052631
Cn1c(C(=O)NCCCN2CCOCC2)ccc1C(C)(C)C,G1,gmdldr,5.139822244644166,8.11090807914734,4.8560215830802935,5.28855609893799,-7.9,0.4816865921020508,0.59417724609375,-7.011573,-7.281131,-9.668541,0.1204819277108433
Cn1c(OCC2CCC2)ccc(C(=O)NCC(O)CO)c1=O,G1,gmdldr,5.918580293655395,8.255441284179685,4.668069064617156,6.88196754455566,-8.1,-0.0396583080291748,0.5943301916122437,-7.452754,-7.444311,-9.734777,0.1011235955056179
Cn1ccc(C(=O)Nc2ccc(C(C)(C)C)cc2)c1C(=O)NCC(C)(C)O,G1,gmdldr,5.313689649105071,8.71755466461182,4.980116188526154,7.6875,-9.3,0.4952914714813232,0.585494875907898,-9.289715,-7.554325,-9.780254,0.1071428571428571
N#CCC1CCC(C(=O)NCCC(=O)O)CC1,G1,gmdldr,5.603877365589142,7.690642118453981,4.621313631534578,5.41766738891602,-7.8,0.2578420639038086,0.5919695496559143,-7.62816,-6.835199,-8.885161,0.0641025641025641
N#Cc1ccc(C2(O)CCN(CC(O)COc3ccccc3)CC2)cc1,G1,gmdldr,5.9003623723983765,8.436665248870856,4.921071410179137,7.43387603759766,-10.1,1.147219181060791,0.581432580947876,-8.9772,-7.959712,-9.778368,0.0795454545454545
N#Cc1ccc(C2CCC(OCCCCCO)CC2)cc1,G1,gmdldr,6.136863768100738,8.202428007125851,4.964989066123961,6.14692401885986,-8.9,0.5835609436035156,0.585911750793457,-7.109823,-7.592124,-9.279766,0.0864197530864197
N#Cc1ccc(C2CCN(CCCCNC(=O)c3ccc(C#CCCN4CCCC4=O)cc3)CC2)cc1,G1,gmdldr,6.665155351161956,8.909941053390511,5.430728197097778,6.09604930877686,-9.9,0.3600702285766601,0.5709040760993958,-8.461206,-7.517137,-8.490488,0.0970873786407767
N=C(N)NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CCC(=O)O)C(=O)c1nccs1,G1,gmdldr,6.15638130903244,9.083425712585449,5.256793916225433,7.10502243041992,-9.4,-0.2379255294799804,0.5798852443695068,-8.270449,-7.010634,-8.315236,0.0673076923076923
N=C(N)NCCCC1NC2CCC(C(=O)NCCCNC(=O)CCCCC3CCCCC3)N(C2)C1=O,G1,gmdldr,6.716590046882631,8.630828285217294,5.548176646232605,6.92996597290039,-9.6,0.0596170425415039,0.5674473643302917,-8.36693,-7.645345,-8.284977,0.11
N=C(O)c1ccc(C2CCC(CCN3CCC(O)C3)CC2C(=O)NCC2CCC(C(F)(F)F)CC2)cc1,G1,gmdldr,6.3857250213623065,8.793547821044914,5.810458660125732,8.89666843414307,-9.4,-0.0564234256744384,0.5651896595954895,-8.433709,-7.686066,-8.70081,0.1078431372549019
N=C1c2ccccc2C(=O)N1CCCOc1ccc(C(=O)NCCC(=O)O)cc1,G1,gmdldr,6.051752865314483,8.119827508926388,4.799773395061493,6.86111068725586,-10.5,0.5449995994567871,0.5885847210884094,-9.225743,-8.005851,-9.547691,0.0526315789473684
O=C(C=Cc1ccc(O)c(O)c1)NO,G1,gmdldr,5.453502535820009,8.502778244018554,4.6509992480278015,8.54408264160156,-8.4,0.8391543626785278,0.5896138548851013,-7.898225,-7.44494,-8.459318,0.054054054054054
O=C(C=Cc1ccc(OCCCO)cc1)NO,G1,gmdldr,5.505259692668916,8.851648759841918,4.829469859600066,9.16128063201904,-8.0,0.8490287065505981,0.5968583822250366,-7.798442,-7.104875,-8.379896,0.0779220779220779
O=C(CCCC(O)c1ccc(OCc2ccccc2)cc1)NO,G1,gmdldr,5.903326988220215,8.081855630874633,5.144541800022126,7.32166290283203,-9.8,0.9719864130020142,0.5942087769508362,-7.993766,-7.917857,-9.95973,0.0843373493975903
O=C(CCCCCCCCCCC(=O)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1)NO,G1,gmdldr,6.423955380916597,8.973412704467776,5.647245943546295,7.24054145812988,-9.2,-0.8595139980316162,0.5638278126716614,-8.3756,-7.252654,-8.906077,0.0779220779220779
O=C(CCCCCCCCCCCCCCCCC1CCCC1)NO,G1,gmdldr,6.239194214344024,8.42098560333251,5.2238916158676165,5.96626949310303,-8.0,0.3235974311828613,0.5651555061340332,-6.881816,-7.239109,-8.976106,0.1323529411764706
O=C(CCCCCCCCCCCOc1ccc(CCNCC(O)c2ccc(O)c3cc(O)ccc23)cc1)NO,G1,gmdldr,7.572673976421356,8.853613519668574,5.464199602603912,6.41579246520996,-10.7,-0.0528757572174072,0.561920702457428,-8.587738,-7.658851,-8.43096,0.0485436893203883
O=C(CCCCCCN1C(=O)CC(CCCNC(=O)Nc2ccc(OCCO)cc2)C1=O)NO,G1,gmdldr,6.119321048259735,9.15234642028808,5.353754460811617,7.34712409973145,-9.3,-0.8322741985321045,0.5701945424079895,-8.167658,-7.559171,-9.211704,0.0673076923076923
O=C(CCCN1CCC(CCC(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,G1,gmdldr,6.556262671947481,8.453999948501584,5.148402392864227,7.13609409332275,-10.6,0.5078539848327637,0.5712260603904724,-8.745584,-7.840149,-8.81528,0.1139240506329113
O=C(CCOc1ccc(C(=O)C2CCC(CO)CC2)cc1)c1ccc(C(F)(F)F)cc1,G1,gmdldr,5.6922844648361215,8.467529773712162,4.849616169929505,6.62154960632324,-10.6,-0.8300635814666748,0.5737528800964355,-8.742897,-7.267665,-9.474593,0.0909090909090909
O=C(CCc1ccc(NC(=O)C2CCCCC2)cc1)NO,G1,gmdldr,6.52529376745224,8.880369138717649,5.276609778404236,8.02866649627686,-10.2,0.4566535949707031,0.5894461274147034,-7.881809,-7.884469,-9.170622,0.1012658227848101
O=C(CNC(=O)C1CCC2CCCCC21C(=O)NCCCc1ccccc1)NCCCN1CCCC1,G1,gmdldr,5.76382851600647,8.526604747772213,4.889294624328615,8.60325145721436,-11.1,-0.5347957611083984,0.5733210444450378,-8.111101,-7.85995,-9.27586,0.1122448979591836
O=C(CNC(=O)CNC(=O)CNC(=O)CNC(=O)c1nc[nH]n1)NCC(=O)NCC(=O)NCC(CC1CCCC1)NC1CCC2CCC3=CCC4CCC(O)CC4CCC3C2CC1,G1,gmdldr,5.994266033172607,8.774335002899171,5.553399682044984,7.30564308166504,-5.5,-2.2882418632507324,0.556623637676239,-8.415789,-7.391762,-8.504127,0.1351351351351351
O=C(NC1CCC(O)CC1O)c1ccc(OCc2ccnc3ccccc23)cc1,G1,gmdldr,7.251556873321533,8.50276656150818,5.570613443851471,8.71597576141357,-11.6,-0.0958306789398193,0.582514762878418,-9.276243,-7.678316,-9.187321,0.0967741935483871
O=C(NCC(O)CO)c1ccc(OCCCC2CCCC2)cc1,G1,gmdldr,6.290546834468843,8.37891631126403,4.695211172103882,7.31033229827881,-9.3,1.0537265539169312,0.5898993015289307,-7.754478,-7.743836,-9.157609,0.1325301204819277
O=C(O)CCCCCCC(=O)c1cccc(OCCC(O)CC(O)CC(=O)O)c1,G1,gmdldr,5.923165500164034,8.055856275558476,4.669540584087373,6.20412921905518,-8.8,-0.0953173637390136,0.5780443549156189,-7.925326,-7.648124,-9.461583,0.0795454545454545
O=C(O)CCCCCCCCC(O)(c1ccccc1)c1ccccc1,G1,gmdldr,5.416032433509825,8.092815256118778,4.544280648231506,4.89799499511719,-8.3,-0.0390000343322753,0.5845203995704651,-7.739194,-7.06959,-9.326098,0.0985915492957746
O=C(O)CCCCCCCCCCC(CC=C1CC(O)C(O)C(O)C1O)C1CCCCC1,G1,gmdldr,6.430849015712737,8.183263015747078,4.815719187259675,5.27292633056641,-9.3,-0.5810704231262207,0.5710933804512024,-8.439378,-7.711752,-8.539073,0.2
O=C(O)CCCCCCCCCCCCCC(=O)c1ccc(C(=O)NCC(O)c2ccc(O)c(CO)c2)o1,G1,gmdldr,7.038872718811035,8.440742397308357,4.84650695323944,5.93296909332275,-9.6,-1.4565300941467283,0.5689792633056641,-8.317075,-7.283021,-9.078262,0.0631578947368421
O=C(O)CCCCCCCCCCCCCCCCCCSC(=O)C1=CC=C(CCC(=O)O)CC1,G1,gmdldr,6.337997674942017,8.205483388900754,4.917891681194307,5.47293567657471,-8.6,-0.770042896270752,0.5625059008598328,-8.275177,-7.329432,-8.803063,0.074074074074074
O=C(O)CCCOc1ccc(C=C2C(=O)N(CCCC(=O)O)C(=O)C2=CC=C2CCCCC2)cc1O,G1,gmdldr,6.337974011898041,8.057588386535647,4.825722575187683,7.54859828948975,-10.2,-1.1867337226867676,0.583519697189331,-8.444855,-8.279035,-8.804317,0.1170212765957446
O=C1CCC2(CCN(CCCC3CCCCC3)CC2)c2ccccc21,G1,gmdldr,6.519006192684174,8.323351335525512,5.161480784416201,5.91807460784912,-13.0,0.4526064395904541,0.5870200991630554,-7.865602,-7.510532,-9.271421,0.1463414634146341
OCC(O)(C#Cc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)C(F)(F)F,G1,gmdldr,5.407519698143005,8.640925168991092,5.21862256526947,5.9473819732666,-9.5,0.8278660774230957,0.5712596774101257,-7.701716,-7.608516,-9.26839,0.0657894736842105
OCCCCCCCCC(O)C1CCCCC1,G1,gmdldr,5.807886898517608,7.760027217864989,4.763767361640932,5.79093265533447,-7.6,0.4755640029907226,0.585264265537262,-6.975012,-7.168618,-8.498401,0.1538461538461538
c1ccc(CCCCCCC2CCCCC2)cc1,G1,gmdldr,5.769090056419373,8.128321790695185,4.735224545001983,5.54718494415283,-9.6,1.709537148475647,0.597952127456665,-7.615427,-7.564327,-8.709451,0.1304347826086956
BrCC1OC1C1OC1Br,G1,reinvent,5.270621776580812,7.599865245819092,4.756114661693574,7.8459587097168,-4.8,-0.1083788871765136,0.5753375291824341,-7.81323,-7.774969,-8.247807,0.0303030303030303
BrCCCC1(C2=CCCCCC2)CC2CCC1C2,G1,reinvent,6.233218491077424,8.199459743499768,4.829012632369997,5.9303092956543,-7.7,0.6807560920715332,0.5775107741355896,-7.80897,-7.411876,-9.372491,0.1392405063291139
BrCCn1cc(C2=CC=CCC2)c2ccccc21,G1,reinvent,6.004543244838715,8.403249597549443,4.793811142444609,6.72733497619629,-8.3,0.6567878723144531,0.6029700636863708,-7.526923,-7.757811,-9.369745,0.0470588235294117
Brc1cnn(CCC2CCCO2)c1,G1,reinvent,5.410084307193756,7.96887083053589,4.547656893730164,5.69049072265625,-6.5,1.846416711807251,0.5960263609886169,-7.927039,-7.261699,-8.872796,0.0759493670886076
C#CC#CC#CCCC(CC)c1ccc(C(CC)(CC)CC)n1CCCNC(=O)COC,G1,reinvent,6.358081281185151,8.957575321197508,6.127114057540892,6.6046257019043,-7.7,-0.3458902835845947,0.5752512216567993,-8.17101,-7.847672,-8.96222,0.088235294117647
C#CC#CC(=CCOc1ccc(C#CC(O)(CC)c2ccccc2)cc1)C(C)(C)C,G1,reinvent,6.832881510257721,9.153851890563969,5.763428986072541,8.23674488067627,-10.1,0.5049304962158203,0.5860416889190674,-8.144929,-7.465095,-9.439547,0.0978260869565217
C#CC#CC(O)=C1C2=CC=C3CCCC4(C)C3CCC4C(C)CC(O)C1(C)CCC2,G1,reinvent,8.038556516170502,8.874449586868286,6.236988723278047,9.27543830871582,-5.1,0.0088467597961425,0.5885047912597656,-8.824038,-7.735472,-8.812367,0.2159090909090909
C#CC#CC=C1CCCC1OC#N,G1,reinvent,5.94971024990082,8.068168640136719,4.9175044298172015,6.05752182006836,-6.9,1.3919373750686646,0.6077012419700623,-8.3687,-6.933931,-9.113789,0.1216216216216216
C#CC#CCC(O)(CCCO)c1cn(CC(=O)N2CCC(C)CC2)nn1,G1,reinvent,6.009178102016447,8.71295356750488,5.446575224399567,6.49021244049072,-8.6,0.6963458061218262,0.5811253190040588,-8.222114,-7.157046,-9.405412,0.1145833333333333
C#CC#CCC(O)(c1cc(NC(C)CC(C)(C)O)ccc1OC)C(F)(F)F,G1,reinvent,6.1232950091362,8.665382385253906,5.913704812526704,6.39141273498535,-8.3,-0.1309394836425781,0.5850712656974792,-8.638656,-8.07199,-9.805303,0.1222222222222222
C#CC#CCC1OCC(O)C1O,G1,reinvent,5.461097538471221,7.75770659446717,4.741122275590895,5.74970817565918,-6.3,0.700732946395874,0.5947868227958679,-7.697253,-7.070474,-8.79551,0.0684931506849315
C#CC#CCCOC(=O)CCCc1ccccc1OC,G1,reinvent,5.602494835853577,7.943375062942499,4.708121299743651,4.77271747589111,-7.1,1.1920632123947144,0.585806667804718,-7.379806,-7.269412,-9.270874,0.0561797752808988
C#CC#CCN(C)CC(O)CO,G1,reinvent,5.14756393432617,7.7461569309234575,4.593909978866577,6.36205673217773,-6.0,0.4029922485351562,0.5786134600639343,-7.41418,-7.14262,-8.456603,0.054054054054054
C#CC#Cc1ccc(-c2ccc([S+](C)[O-])cc2)n1CC(=C)C,G1,reinvent,6.11672556400299,8.512313079833989,5.492524564266205,5.33200645446777,-8.9,0.6626577377319336,0.5855361819267273,-8.085091,-7.37583,-9.511218,0.0681818181818181
C#CC#Cc1ccccc1S(=O)(=O)NC(=O)C1CCN(CCC)CC1,G1,reinvent,6.045494496822357,8.241658639907845,5.450663208961487,5.41457366943359,-8.9,0.4669215679168701,0.5760263800621033,-6.831203,-7.556824,-9.175824,0.0869565217391304
C#CC#Cc1cncc(Oc2ccc(C#CC3(O)CCOCC3)cn2)c1Cl,G1,reinvent,5.903729021549227,8.9946123123169,5.735957086086273,5.70615959167481,-10.2,-0.5645058155059814,0.5844130516052246,-8.329866,-8.157967,-9.595639,0.0612244897959183
C#CC(=CC#CC)C1CCC2C(=CC=C3CCCC(=O)C3)CCC(O)C12,G1,reinvent,7.422611236572267,8.609691333770764,5.614414453506472,9.07581806182861,-10.3,0.1523609161376953,0.579502522945404,-7.508883,-8.118269,-9.098249,0.1839080459770115
C#CC(=CC(O)(c1ccc(O)cc1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCCC(O)(CC)CC)c(C)c1,G1,reinvent,6.9455668330192575,8.547933530807502,6.6773457527160645,8.4618558883667,-9.6,-0.904766082763672,0.5679911375045776,-9.398304,-7.417925,-9.041177,0.087378640776699
C#CC(=O)CCC1CC(O)C(CC(C)C2CCC3C(=CC=C4CC(O)C(=C)C(O)C4)CCCC32C)C1,G1,reinvent,7.845668613910677,9.077923011779776,6.714157998561859,9.49526214599609,-12.9,-0.3260896205902099,0.5718205571174622,-8.13801,-7.661356,-9.132257,0.4567901234567901
C#CC(CC)(CC#CCNCCC(C)(C)O)CC(O)C(O)CC,G1,reinvent,5.990402519702911,8.554807376861566,5.014936029911041,6.18473148345947,-8.0,-1.0252861976623535,0.5753062963485718,-9.001235,-7.543914,-9.828235,0.1234567901234567
C#CC(CC)(CC)C(=CCCS)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,G1,reinvent,7.9144299030303955,8.915672779083241,6.47759884595871,9.08246421813965,-10.7,-0.2064075469970703,0.5793372392654419,-7.767694,-7.715558,-8.860892,0.4533333333333333
C#CC(CC)(CC)c1ccc(-c2ccc(OCC(=O)C(C)(C)C)c(C)c2)n1CC,G1,reinvent,6.112925171852112,8.586982583999642,5.368301510810851,7.0434684753418,-9.2,0.7036728858947754,0.5780379772186279,-8.603746,-7.160767,-9.372297,0.0625
C#CC(CC)(CCC)C1CC2OC(=O)C3(C)CCC1CCC2C1(C)CC(O)C(C)C1CC3,G1,reinvent,7.422852158546448,8.87983431816102,5.993483126163483,9.09145545959473,-7.7,-0.8468489646911621,0.5869613289833069,-7.773429,-8.086601,-8.914978,0.15625
C#CC(CC1CCCC2C(O)CC(CC)C(O)C(=C)C2C(O)CC1)n1cc(CCC(C)CCCC(=O)CCC(=O)O)nn1,G1,reinvent,7.410768449306489,8.896687364578245,5.833182990550997,6.68711376190186,-11.0,-1.103180170059204,0.5646901726722717,-8.620567,-7.985605,-8.100247,0.1403508771929824
C#CC(CCC)C(O)C#CCC(CCCc1ccccc1)CC(O)CC(=O)O,G1,reinvent,6.493799686431885,8.5801685333252,4.9580527544021615,9.2308292388916,-8.9,-0.7994735240936279,0.5793147683143616,-8.147765,-7.622863,-9.35977,0.0736842105263157
C#CC(CCC)C(O)CCC=C(C)CCCCC1C(O)CCC1CCCCC(=O)O,G1,reinvent,6.673363506793978,8.437480163574223,5.104777544736864,8.1884937286377,-9.3,-1.2678027153015137,0.5690706968307495,-7.744619,-7.911222,-9.499532,0.1170212765957446
C#CC(CCCO)C1CCC2C(=CC=C3CC(=O)CC(O)C3)CCCC21C,G1,reinvent,7.003009676933287,8.55252585411072,5.258377254009247,9.51760482788086,-9.7,-0.2504556179046631,0.5978896021842957,-8.14609,-7.806472,-9.106453,0.5
C#CC(O)(CC=CCC1C(O)COC1C(O)C(O)CC(CC=C)CC=CCC)CCC=C(C)C1OCC(CC)C(O)C(C)(C)O1,G1,reinvent,7.641199707984925,8.797879552841188,5.5027127861976615,9.31569194793701,-10.3,-2.5776195526123047,0.5602647662162781,-8.48383,-7.524657,-8.372224,0.1293103448275862
C#CC(O)CCC(C1C(O)CC1CC)C1CCC2C(=CC=C3CCC(O)C3=C)CCCC21C,G1,reinvent,8.56662118434906,9.06723809242249,6.410113215446473,9.24302673339844,-11.0,-0.5069599151611328,0.5752694010734558,-7.674253,-7.864221,-9.358268,0.3734939759036144
C#CC(O)CCC1(CC=CCCCCC=CC(=O)NCCC(N)=O)CCC2CCC(=CC(=C)C)C2(C)C1,G1,reinvent,7.63174706697464,8.98085942268372,5.9063150882720965,6.73917865753174,-9.7,-2.174770832061768,0.5698502659797668,-8.27026,-7.346322,-8.666394,0.1481481481481481
C#CC(O)c1ccc(OCCC(CC)(CC)c2ccc(OCC(=O)C(C)(C)C)c(C)c2)n1CC,G1,reinvent,6.922921776771545,8.638792848587038,5.847764670848846,7.22939682006836,-10.2,-1.2889890670776367,0.5817826390266418,-7.922958,-7.384864,-9.079688,0.0891089108910891
C#CC1(C#CC2CCC3CCC23)CCC(O)CC1O,G1,reinvent,6.385382294654846,8.661157369613647,5.129701614379884,9.2808723449707,-8.5,0.2643337249755859,0.5944200754165649,-7.875113,-7.364973,-8.925088,0.131578947368421
